hash,author_date
deb0b3bfaa25fd98bf8f05df1397fd9ddba62eda,2013-05-14 14:58:36+08:00
e8fdf3fde824835004f1aab820281f4d7e96216c,2013-06-05 12:09:36+02:00
e5b9fd21c64b049a50a1133299cd9e45ea9903ff,2013-06-05 15:27:29+02:00
0cad912e0bd04ece2f97184ae6236303adade1e1,2013-06-13 14:04:27+02:00
107e3a4ed720ae111dcd2cf926ca51c0a7f78a77,2013-06-14 17:57:38+02:00
50eb726eacdd39cdee3e50f523643834bcc64fb2,2013-06-20 10:53:42+02:00
961c54fe5f2254606c419d4c9a55e63557a01b66,2013-07-23 11:25:35+02:00
48e3d8d3f6741042325ace5bb520cd768b48d389,2013-09-28 12:41:57+02:00
c2f84f02dc457008e93c180a2ba447e386b166fc,2013-10-08 13:39:52-04:00
d805749e8f991a61354f9bbd84cc1456b01e14f8,2013-10-25 09:46:38+02:00
9b9696808268cec710e001c1f7fd5fce34b3b3a2,2013-10-30 08:15:56-05:00
dbe794c37ed84053eee81e9a97b0b2eef4fc2e89,2013-10-30 08:21:13-05:00
5de774cb1eb5467a8917fe36e37f0f7fc180f93d,2013-11-06 16:02:23+01:00
3e997e22f298a181dda24e4ee73c56ee0fd052a1,2013-11-07 11:39:55+01:00
c1616bcfaebe7b975221d29fedbf6f02f3797e70,2013-11-19 18:20:43+01:00
36932e4637894a526ecf84ee5583292b5b379dde,2013-11-26 08:42:53-06:00
e86d429683eb27635a48209145c52dd6e1392c89,2013-11-27 11:48:25+01:00
7c4a3fb36afd8858270649917d22ba457379c729,2013-11-27 09:53:58-06:00
a8215230207fb5dd67104706529f8025d55a0613,2013-12-01 20:58:48-06:00
6dd8246c37836ca2c3f9d08a162a956eeeb83cbc,2013-12-02 06:59:34-06:00
51a2bc16987129de7673d00b7842daaef414ae1a,2013-12-12 19:59:20+01:00
88f35997e27302e22647095c0c897f43c4539c72,2013-12-25 21:02:28+01:00
d9a036cc006b9454423b5332515e64f6d953e6e0,2013-12-30 16:52:37-06:00
331a48b86565fa22bbc51d0eb6203a375ea3bd3e,2014-01-02 09:09:38-06:00
071c82dfec5636b07d3faf1b8f46620b8ff306d4,2014-01-14 13:12:32-06:00
4bd712c26d790fbecb8816eaea618aa0b823ab7d,2014-01-16 10:36:23+01:00
db5cf14c6a90366b2cbf64fa11ee288cad888873,2014-01-22 18:22:04+01:00
ca89763fdc59381f50d44bac619347e1d3513dd7,2014-01-24 09:38:12-06:00
16f112aa0a4953b1e3f11addca9cb6c6d90dffc4,2014-02-11 11:45:21+01:00
6b0f91f1d08aee722461990adca4911b96d9f600,2014-02-13 08:40:39+01:00
30b6ccd9c87d84c5a82fb5a91ff69e700fda94fb,2014-02-13 09:16:44+01:00
4290a7825cafe177e204a890b48f033305ef92d3,2014-02-14 11:53:20-06:00
54172d699a3b39bda94b91a2f8486477c2bf6cb8,2014-02-16 21:41:51+01:00
b3a5f525626abe57ea5b6d7994dda1793dfd023e,2014-02-18 13:22:24-06:00
d11c8b24c6bd8a67c031a62ac67b16e9cc4b78dd,2014-02-20 14:47:32-08:00
ea2863e133c81934220533e900d592fc593de4db,2014-03-03 11:59:51+01:00
f105ac29dc2fd97461d7a47873685e6cc0f3211e,2014-03-17 10:25:37+01:00
93992e83619e4a8e49a2a699ab65888e1ed5e6cd,2014-03-17 11:25:39+01:00
6a23191c8a19bfb41087271f9512b7ede01604d4,2014-03-17 15:45:37+01:00
8be6a771887c911c6397bba1012593ff26cc7545,2014-03-17 12:10:08-05:00
46e67a149469d050ce1d8eac03a4173389d27df5,2014-03-18 09:43:27+01:00
f61bd50c1603aab1ddbd10007612f2ed980c644e,2014-03-25 08:43:27+01:00
d798d02518690de5289c208d318db24c1745c4d7,2014-03-26 08:16:53+01:00
92013da5e361145b6d85b08440c1c20913cab585,2014-03-27 07:58:24+01:00
5ab67a2e88f8051a5289407a491886f9278fc782,2014-03-27 07:59:27+01:00
e135e2efc4c58017fdd6aaa5969598a90565b934,2014-03-27 08:04:49+01:00
15565d9aae4a5bc0164d2a802c52123c3d61f121,2014-04-03 09:37:14+02:00
56468305ef13cebb3719815002b36827169495bc,2014-04-04 08:34:57+02:00
abd38b8c23aa5f260aec368bbd78482cbecc96a1,2014-04-16 08:53:21-07:00
2d0cb27e525e9f9e0a11c9bbe2c23c0472187d62,2014-04-26 14:24:36-04:00
05efe4902bdcc086488889a62939e4ef8ee285d5,2014-05-02 11:16:48+02:00
a0909f8f78e367cc3e655cdc4b964f25e7640339,2014-05-02 18:18:03+02:00
8b78f5ca9f9d6cb6a0a1cabffcf962b8a1fbc597,2014-05-04 10:24:36+02:00
5f79b2951ba6f6b7c01f4f179fe68c1cac7f9dc6,2014-05-08 11:30:32+02:00
cfc1d8ddf570d67f051d4988b1b04587372ce810,2014-05-15 08:06:36+02:00
59735c0ea922c23e58c0bf9f650c9045377b3de0,2014-05-27 07:30:45+02:00
c3758e7e6900fe961353cb5d194c5ec135bd59fd,2014-05-28 15:41:58+02:00
f363fd2d0e4db6c44f3582eee1928576812a8440,2014-05-31 08:29:12+02:00
cca79883ff13cca788af40ae4941ba895ac155f2,2014-06-05 07:39:44+02:00
686d5fccac3e0308026548b58dfc90c31e41b5c9,2014-06-06 10:58:16+08:00
5d54b3973dccd278d750de127e7fad61fc95e62e,2014-06-06 15:10:09+02:00
f6fe64343b447655dbd7dfbc633c523e3d9a9196,2014-06-10 14:15:52+02:00
686ff1f3d069f02de23871556319d924e1479caf,2014-06-11 10:23:28+02:00
7a98b543f684fb09d1e1d74716fa0cbb7e1c9b0e,2014-06-11 15:10:13+02:00
65a6ffba8ee63b23a92427880c8985916ea3b7a3,2014-06-14 09:10:00+02:00
aef0e594de91f924b234e0175f1c1d31e406c874,2014-06-16 20:41:24+02:00
675bd5304a6e7c1ed2a35dedd5550de235e947ad,2014-06-16 20:42:05+02:00
79729b10fa295d9deab6ee5609b02ac01b3be16c,2014-06-17 15:16:23+02:00
7a0afad25f22a3a9366174dbfad224be6d9c7a80,2014-06-24 08:46:50+02:00
c1fcdfbc80c1c0056df3638b122f9ea16b1a2d05,2014-06-25 15:44:36+02:00
30545df9732cdaaa601bd948711a3eeb427b7dda,2014-06-27 12:27:01+02:00
641de09867a8ecab71133cf7bf7fc66159323cdc,2014-07-01 23:41:27+10:00
61839f2289152c48096a94af674984e0dc840b03,2014-07-02 20:59:02+02:00
0cb6e8426d9346a5fb1da4ff9ec5ac023b9b5190,2014-07-02 21:00:06+02:00
527ce6c7b68e85caae3fcbceffdcd49f7690ec29,2014-07-03 13:17:26+02:00
c1483c656a83ee6ffffa3c6fc02a58144395e44e,2014-07-11 08:42:24+02:00
612a01850ccc03673eece3eca22011bbdf491385,2014-07-12 10:55:40+02:00
0275a9522d70532d9256fd5eabfe72874e66a67c,2014-07-12 11:22:00+02:00
684d6051c48611418cc879114bbb87ae06220ada,2014-07-14 17:52:01-04:00
f4fd8c3a378f0de4372f73ac927bc4753badde73,2014-07-15 16:09:26+08:00
fa7e7733c8669c9708f7e41b0d9998a8ab48f98e,2014-07-18 19:17:53-07:00
e30f1c5360bd0a141e5c0007b9b0b60d12d824a1,2014-07-20 08:54:45+02:00
cfaa6727b53dbab2b9116f29e1ce4d0d8837e201,2014-07-20 10:06:40+02:00
93bc28d7a0c346098709ba621cb195770d277325,2014-07-20 10:21:25+02:00
3c3364d214a7fef92ad726cbc1e10f0453a8099b,2014-07-23 10:08:53+02:00
838eb591af147cb537f9746f704c0912d7f6e482,2014-07-24 22:59:29+10:00
e79c3aeac588845270b847535141b282a3317e89,2014-07-29 08:48:45+02:00
85cc550fd73a6809b07d43686ddad1e9f004d242,2014-07-30 20:29:57+10:00
20f67f58846153beb4047946e542a3e4af3de765,2014-07-30 20:59:18+10:00
f52b7a597257692102da68d807e91923e393a97b,2014-07-30 21:04:31+10:00
683548000c26ca4d0fccba62a16b508a9e12168e,2014-08-05 16:15:23+02:00
56945ab9b705db72c8ae8e15a069fb23b4651941,2014-08-07 16:49:50+02:00
5595ed626fb1c1589c5b584285db41f5a9ce0e69,2014-08-08 09:58:46+02:00
4252f653a3a53ceda8fadbf25dae123fb8e4e086,2014-08-10 11:17:22+02:00
1f5872639c441e2f407ac4e2246420c3acff1407,2014-08-17 09:38:05+02:00
e896fe5202ff9685c5aa7a6f200401a97dea6817,2014-08-18 07:55:15+02:00
64bf349b7f235cb3e5d824b9b8ec91f7086b3b7c,2014-08-22 07:37:22+02:00
f68f2b4f27894c21dbf4d0262d371ba6efb1f5f6,2014-08-22 07:37:44+02:00
a02bd177da38268199b48a8be62f8df932c53f4e,2014-08-22 07:38:33+02:00
24c20ed69df2c070038d37b2522371b7154fa031,2014-08-22 08:16:48+02:00
4f8bf48e7033040820a3621d3b7725fbd2501457,2014-08-25 08:23:52+02:00
52acd075026bafd1e77f9b3b31435b1cf19051ad,2014-08-26 15:50:27+02:00
6ecf83c1c4491e44a7164ea0c7a23ce018a5b6d5,2014-08-27 14:07:27+02:00
bfa4b0afe8cae929b2f2d662a4fc40eccbec9fac,2014-08-30 08:52:02+02:00
5f95e5510ea77dc564d52a27ae4c5a02d9d0ad76,2014-08-31 08:25:44+02:00
55112629231b8bcaa0b0b288d3f13d7c9e530751,2014-09-05 08:38:16+02:00
2ab9363b071883fba7e8fea8984f2bf43fbce6ba,2014-09-05 08:46:41+02:00
c3d69ce40f04b38b4e6fc397a58af5a3189092f7,2014-09-05 08:54:29+02:00
fd02839e54fe97b15468f1982244361db24863de,2014-09-05 08:58:06+02:00
434fcc95c22e8c0dbfecd42bb11a2483c81cf8ce,2014-09-05 09:50:01+02:00
4764b2ce96ee3d37d130de542f4d0c4202fcfd1f,2014-09-07 08:42:01+02:00
ad51b2043964bdd6db85e16bbdc6efa43f52277f,2014-09-07 09:02:51+02:00
0aed44aa2ea017c08c9c50433e39de77716d7bd7,2014-09-07 09:49:19+02:00
3513c804b55367f5bd6f6e917a5b617e0c8d08cf,2014-09-21 08:37:53+02:00
d1dab1320d0ef96f9c26656070ee1153b25b06b3,2014-09-24 14:13:58+02:00
6a8cd4160c2d7ea344e35d9336719471e1263d15,2014-09-26 17:50:04+02:00
61f9e83b4fb629276905539407458434ca069e4b,2014-09-26 17:54:06+02:00
3eb922edd7e433f2459f8f0e16851d19e42b2129,2014-09-27 13:13:43+02:00
ecaafc4113291a9d7a1e90cb5aa7842b5dbe8023,2014-09-27 13:22:00+02:00
c57aec585bbe5019d8536234b629664a1c40ce7f,2014-09-27 13:57:57+02:00
61b56ee9431674ae402ccfa0b5b334f74cd0554c,2014-09-29 07:51:17+02:00
bcc37d4272d87d5a3f912950d5d68a7625e8c03c,2014-09-29 08:18:39+02:00
ef38a4bb3efb62b6ee23f6e0581ce7df5d588c19,2014-10-17 10:26:34+02:00
a5032cb9db82665e09f19f1256f5fdc02c55f7a6,2014-10-27 15:43:35+01:00
cd204ac0a382becf09ae117828db016d54550963,2014-10-28 07:34:43+01:00
19431d32a7518ed998b05f05e3edfbfb183397d0,2014-11-05 13:18:08-05:00
83ed03d45d04d9dd41b04ba863507a538eee51b8,2014-11-11 00:21:41+00:00
e7038c0af0aeb23e0cd7b41490a1b138c05ac520,2014-11-14 08:46:38+01:00
f74c12d2777deb66b5a660ec47abeb5a840e541e,2014-11-21 10:21:07+01:00
0f1d5c757168ccfe5a288b934b7b074f19828d8c,2015-03-23 13:57:17+08:00
3b3a6e6e6a26255a9414c0b40986483fb30371bd,2015-04-17 07:12:46+02:00
803cf77d6de15537ef41e7a2352b8d1c5e91c846,2015-06-02 16:52:55+02:00
7abdf82946ecf7ddaa76d6036cba762243ca81e9,2015-08-20 08:17:04+01:00
8ce5a2b2f4b0c8ee599af156b5c93f52c66ed127,2015-09-22 16:39:25-07:00
0350423d99c6cc184bf21751c59a88ef5d3bb0fe,2015-12-23 15:56:50+00:00
f1e21c5370188ef7018962f11e8ef2af1974f4f7,2016-03-01 14:39:22-05:00
fea6904897a992bd9311745baae1c716c65a10e4,2016-03-21 16:22:57+08:00
aaa6bf59306cf21681d291b170bd55aa45726749,2016-03-21 16:31:56+08:00
4d005d9a5c7089d0b0ceabad53d7f77ecf7d3e4a,2016-06-18 20:09:10+02:00
a7f07849d59c19e6379036fb57fa303396a9cd27,2016-06-18 20:26:57+02:00
3e6e76c09e4eda0767f8c3211ef4c5058ea38eca,2016-06-18 21:30:53+02:00
76544116f587440bfa4df684242bbde895b99ce5,2016-06-22 14:33:38+02:00
f39ba5feed14a10bad7b71047e8a5bed7e4e7653,2016-06-24 21:23:16+02:00
011e4ec57fcd700ed3e368e3f414233c09df2b1d,2016-09-21 09:16:15+02:00
d38cb68de38301d645f5c6742c83ba8797a8f2ba,2016-09-21 13:19:36+02:00
b3aebbf3a30bd9ec7077750bb8490f3112d12bfc,2016-09-27 08:31:22+02:00
f731798b33acdb71bb0f917da633e9833e75e87e,2016-10-07 10:45:40+02:00
5089ab27a3cd26999b88e3b457451ea027e77afc,2016-12-02 17:50:11+01:00
23cf0051b4966a9eea3029b02ae9ceb71755449b,2016-12-09 12:52:28+01:00
2cc56e9c43c8c4269038cf15b793c282aea1dcf3,2016-12-12 10:14:25+01:00
af4902b36dbc99a84d01cb15de1be8137d5c3d07,2017-02-17 17:03:06+00:00
a4d2334ce7b95a964d1f029b5188818793118e8d,2017-04-24 09:44:46+02:00
a914e6b0b5c8426de2d870073c7be166e30aa080,2017-05-25 14:02:37+02:00
83ee9a5e58375e7bec8795e76f57db2fd6b5558c,2017-05-26 09:42:27+01:00
ea30e545745d19d968c76682399f2fc2327ea570,2017-06-15 10:41:32+03:00
1cbae7565c23c82cefde5aa99f6648b805e1a10d,2017-06-22 08:32:06+03:00
f0e4266f2260c0cdcb1bb895461db22bbb502915,2017-06-27 14:54:57+02:00
f59e3ec665567c1581f4f495f70d10666ac1b4f6,2017-07-08 13:35:55+02:00
5e875e96f1f4088104aba7c24d2e997dfa90b429,2017-07-22 19:18:56+03:00
183d642c54907a53de44ed54d39b0b4c4d95760a,2017-08-22 14:40:52+08:00
0e818c39394b6f781e68f6c93240270d96724f52,2017-09-10 01:14:53+03:00
e866ec5f9287cd845fb79900e7f81de1486a2f46,2017-09-12 22:36:34+03:00
37a72e5fcc20a3786312b336ad51097db1a1a5b0,2017-09-22 14:13:31+03:00
a7507237d680163a0f5672c466c1e4a9a7219d49,2017-10-13 22:31:31+02:00
27097e1cff46409810825b80c3ad31028abd058a,2017-11-05 11:37:54+01:00
4c4aa7b30b65bf106e5a135020ab96a6fb0d5509,2017-11-06 09:49:58+01:00
ff58f893c04934f07342d9787e1c179491e4fc4d,2018-03-01 16:23:24+08:00
8e1945c0e66e68acab20dbedfae547cf69e7491f,2018-03-27 13:39:54+08:00
91bddc229be2626c01e8f1d0fdf8cf0d318ea8ea,2018-05-10 11:38:15+02:00
6c6b3b0647e1d8558a7e73af17410f7ddc15bea5,2018-06-11 11:57:08+02:00
d0e22cded986fde208484b50ad0420970b7e0144,2018-06-25 14:03:56+02:00
112f5926d425808dabdab617b17e3f5560727c23,2018-07-03 16:42:11+02:00
34191facaea40176faaff5d2bfc0bad8b0bcfd44,2018-07-28 00:32:21+03:00
338d058854b2b7ffd4a742b7ffec25d4b8fec55f,2018-07-31 22:42:34+03:00
c42e31e5e5c53ee55d8e316eb148aea06957e136,2018-08-30 13:14:10+02:00
fb0765eaa39f73a8b7d3e1da4005910a9a8aa967,2018-09-06 11:44:06-07:00
7f7e9a09184fa314b41854f93a2dccc25da72c40,2018-09-09 22:27:21-06:00
248cb88ffca1dfe5ae26f4dbbac6348a5b042523,2018-10-06 00:03:32+03:00
18e3d696e027271f40e5e66b35f4fe072128081f,2018-10-25 15:18:06+02:00
bfdea9e6856fe8034cc8431fa457ad8047cd44e8,2018-10-25 10:16:58-07:00
115624cbb51b54e5c81e1b8a74f401f4fca422cf,2018-10-25 10:52:11-07:00
db8a577bb6443c463ebb8c965c02e08e1ac084b6,2018-11-05 20:43:24+08:00
79628fe26416e37381d2b5ef28086a9c2d9fc813,2018-11-06 18:43:06+08:00
d21d5045710b9a74e8dfd2e7970056ec0e8ef893,2018-11-08 10:50:02+01:00
590834380a57a8061d1bb512ee55e68b74025cb0,2018-11-12 09:06:41+01:00
93fbf291933b5cdeca452d9f8106dbf8bf0b5b19,2018-11-22 17:32:11+01:00
0fa355c5ef137b6780d3f19ada0fb7ff15184d89,2019-01-08 08:26:51+01:00
8633ef8d45ab27a029f3a1b5c4b0dd0cc5c80dba,2019-02-05 10:59:07+00:00
2ea341801cbf9fd34b406cf5a6eb260124abc631,2019-02-22 08:37:47+01:00
7fafa4b05d6456ff94ff952e38396a9e382a6cdb,2019-02-22 09:08:56+01:00
5876b6061903c12e2bf832bb42aba3de5ec0db35,2019-03-18 07:49:31+01:00
eb5d4565f9770482157c8bd87775632964d18ebc,2019-04-19 23:20:16+02:00
7f5f508c02f60f2cfcfd62bbf5a533a42d061afc,2019-04-24 17:25:18+02:00
0121d2c37a4afaa27079eea1232c4cb04f7550f1,2019-04-26 09:52:32+02:00
35950a104193c2493f86679334db689a2490b416,2019-05-02 11:55:18+02:00
e830335aaec7c6025453428f054d176aacde5a46,2019-05-14 21:36:31+02:00
9bf74a5f6d3818174d780cf275d827cac216c8c5,2019-05-20 09:13:11+02:00
09cbffb21a8e9d3c0db900eb005bdde74617d905,2019-05-23 00:28:29+02:00
f19e00f3a2ad69ac24cf9be3a46600614f1d5c07,2019-05-24 11:21:23-04:00
9a94926f507b8af5b756213414738647bcd11fd0,2019-05-30 08:35:38+02:00
